DayOfYear;depth_0.5;depth_1.5;depth_2.5;depth_4.0;depth_6.25;depth_8.75;depth_12.5;depth_17.5;depth_25.0;depth_35.0;depth_45.0;depth_55.0;depth_65.0;depth_75.0;depth_85.0;depth_95.0;depth_107.5
45;5.208253162153299;5.208253162153299;5.208253162153299;4.78889358878486;4.848734736878825;4.939284651577169;5.181196013088992;5.689832176223967;6.504652920697915;6.569303922949783;6.861196715236232;7.078796295533888;7.153468152613486;7.189076048638361;7.181771607549238;7.154246099466931;7.143488336471146
46;5.2758536119462125;5.2758536119462125;5.2758536119462125;4.845722816177598;4.896306030342207;4.9795287515413955;5.208738701380775;5.705433168858447;6.501191005606199;6.5575244381345135;6.846542907007165;7.065647259307604;7.140539155730753;7.177569209234923;7.170112226614349;7.143393079923327;7.132834485126651
47;5.343454061739124;5.343454061739124;5.343454061739124;4.902552043570335;4.94387732380559;5.019772851505624;5.236281389672558;5.721034161492927;6.497729090514477;6.545744953319242;6.831889098778103;7.052498223081321;7.127610158848021;7.166062369831488;7.158452845679457;7.132540060379721;7.1221806337821585
48;5.411054511532041;5.411054511532041;5.411054511532041;4.959381270963071;4.991448617268971;5.060016951469852;5.26382407796434;5.736635154127407;6.49426717542276;6.53396546850397;6.817235290549039;7.039349186855035;7.114681161965288;7.154555530428052;7.146793464744565;7.1216870408361155;7.1115267824376645
49;5.482134914704907;5.482134914704907;5.482134914704907;5.019927514672826;5.042601379263823;5.103084905357933;5.293072049861407;5.751981368207108;6.49080526033104;6.524465937068652;6.805090340128833;7.027966351094954;7.102886197716589;7.1421934462693715;7.134278839054429;7.109622133180621;7.099661042981283
50;5.557572462297107;5.557572462297107;5.557572462297107;5.085198249889469;5.098531601709209;5.150556241909862;5.325779739626813;5.768943755648333;6.488405129886109;6.517929972739845;6.795057491480151;7.016655502649883;7.090735160711455;7.1294300425801795;7.121579457222279;7.097589012723494;7.087911024892546
51;5.633010009889309;5.633010009889309;5.633010009889309;5.150468985106114;5.154461824154596;5.198027578461791;5.358487429392216;5.785906143089557;6.486004999441179;6.511394008411036;6.785024642831471;7.00534465420481;7.078584123706321;7.11666663889099;7.1088800753901324;7.0855558922663695;7.07616100680381
52;5.7084475574815094;5.7084475574815094;5.7084475574815094;5.215739720322756;5.210392046599982;5.24549891501372;5.391195119157622;5.802868530530781;6.483604868996249;6.50485804408223;6.774991794182788;6.994033805759738;7.066433086701189;7.103903235201799;7.096180693557983;7.07352277180924;7.064410988715073
53;5.783885105073709;5.783885105073709;5.783885105073709;5.281010455539401;5.266322269045369;5.29297025156565;5.423902808923028;5.819830917972004;6.481204738551318;6.4983220797534225;6.764958945534107;6.982722957314663;7.054282049696056;7.091139831512607;7.083481311725831;7.061489651352113;7.052660970626337
54;5.85932265266591;5.85932265266591;5.85932265266591;5.346281190756042;5.322252491490757;5.34044158811758;5.456610498688433;5.836793305413229;6.478804608106388;6.491786115424616;6.754926096885426;6.9714121088695915;7.042131012690924;7.078376427823415;7.070781929893683;7.049456530894986;7.040910952537601
