DayOfYear;depth_0.5;depth_1.5;depth_2.5;depth_4.0;depth_6.25;depth_8.75;depth_12.5;depth_17.5;depth_25.0;depth_35.0;depth_45.0;depth_55.0;depth_65.0;depth_75.0;depth_85.0;depth_95.0;depth_107.5
71;23.49004813243264;23.49004813243264;23.49004813243264;24.21639473689157;25.090092108489333;26.04996291338492;28.03536618883446;30.83863557964896;32.593192393022456;33.33204332838176;33.921492589351914;34.26122990064065;34.418316459489525;34.59680595143134;34.6295293157308;34.70607459309053;34.71273728673517
72;23.409888879994902;23.409888879994902;23.409888879994902;24.134971325907973;25.019190217275977;25.996223293399108;28.006608095978525;30.840695001767145;32.590055366233344;33.334543672526415;33.92852616950941;34.265569248849665;34.42180198452201;34.59964365617233;34.63239008396294;34.707912651479994;34.71458081518373
73;23.329729627557164;23.329729627557164;23.329729627557164;24.053547914924387;24.948288326062606;25.942483673413292;27.9778500031226;30.84275442388533;32.586918339444225;33.337044016671086;33.935559749666915;34.269908597058695;34.4252875095545;34.60248136091332;34.63525085219507;34.709750709869475;34.71642434363229
74;23.249570375119426;23.249570375119426;23.249570375119426;23.97212450394079;24.877386434849246;25.888744053427477;27.94909191026667;30.844813846003525;32.58378131265511;33.33954436081575;33.942593329824426;34.27424794526771;34.42877303458701;34.60531906565433;34.638111620427225;34.711588768258956;34.71826787208086
75;23.169411122681684;23.169411122681684;23.169411122681684;23.890701092957194;24.806484543635875;25.835004433441664;27.920333817410746;30.846873268121715;32.580644285865986;33.34204470496042;33.94962690998194;34.27858729347672;34.43225855961949;34.60815677039532;34.64097238865937;34.71342682664843;34.72011140052943
76;23.089251870243945;23.089251870243945;23.089251870243945;23.809277681973605;24.73558265242252;25.781264813455838;27.891575724554812;30.84893269023989;32.57750725907687;33.34454504910507;33.956660490139434;34.28292664168574;34.43574408465197;34.6109944751363;34.64383315689151;34.715264885037904;34.721954928977986
77;23.00909261780621;23.00909261780621;23.00909261780621;23.72785427099001;24.66468076120915;25.727525193470026;27.86281763169889;30.850992112358075;32.57437023228775;33.34704539324975;33.963694070296945;34.287265989894756;34.43922960968447;34.6138321798773;34.64669392512366;34.717102943427385;34.72379845742655
78;22.928933365368472;22.928933365368472;22.928933365368472;23.64643086000642;24.593778869995788;25.673785573484214;27.83405953884296;30.85305153447627;32.57123320549862;33.349545737394415;33.97072765045446;34.29160533810378;34.44271513471697;34.61666988461831;34.6495546933558;34.718941001816866;34.72564198587511
79;22.848774112930734;22.848774112930734;22.848774112930734;23.565007449022826;24.522876978782428;25.620045953498394;27.80530144598703;30.85511095659446;32.56809617870951;33.35204608153908;33.977761230611954;34.2959446863128;34.44620065974946;34.6195075893593;34.65241546158796;34.72077906020633;34.72748551432367
80;22.768614860492995;22.768614860492995;22.768614860492995;23.48358403803923;24.451975087569057;25.56630633351258;27.776543353131103;30.857170378712635;32.564959151920384;33.35454642568374;33.984794810769465;34.30028403452181;34.44968618478196;34.62234529410029;34.6552762298201;34.72261711859582;34.729329042772235
81;22.688455608055254;22.688455608055254;22.688455608055254;23.40216062705564;24.3810731963557;25.512566713526766;27.74778526027518;30.85922980083083;32.561822125131265;33.35704676982841;33.991828390926976;34.304623382730824;34.45317170981444;34.62518299884129;34.65813699805224;34.724455176985295;34.731172571220796
82;22.608296355617515;22.608296355617515;22.608296355617515;23.320737216072043;24.31017130514233;25.458827093540947;27.719027167419252;30.86128922294902;32.558685098342146;33.35954711397307;33.99886197108447;34.30896273093985;34.456657234846936;34.62802070358228;34.66099776628439;34.726293235374776;34.73301609966936
83;22.528137103179777;22.528137103179777;22.528137103179777;23.239313805088457;24.23926941392896;25.405087473555124;27.69026907456332;30.863348645067198;32.55554807155302;33.36204745811773;34.005895551241984;34.313302079148855;34.46014275987943;34.63085840832329;34.663858534516535;34.72813129376424;34.73485962811792
84;22.447977850742042;22.447977850742042;22.447977850742042;23.157890394104864;24.168367522715606;25.35134785356931;27.661510981707398;30.86540806718539;32.55241104476391;33.3645478022624;34.01292913139949;34.31764142735789;34.46362828491193;34.633696113064275;34.666719302748675;34.729969352153724;34.736703156566485
85;22.3678185983043;22.3678185983043;22.3678185983043;23.076466983121268;24.097465631502235;25.297608233583503;27.63275288885146;30.86746748930358;32.549274017974774;33.367048146407065;34.019962711557;34.3219807755669;34.46711380994441;34.63653381780528;34.66958007098082;34.7318074105432;34.73854668501504
86;22.278390229930576;22.278390229930576;22.278390229930576;22.985686148590442;24.016931459987678;25.233980173534164;27.594198121206112;30.860017131175447;32.546136991185655;33.367777870806826;34.025481220695205;34.32506560137246;34.4695263069424;34.638897976411165;34.671967293077856;34.733529609785776;34.74027435431671
